show_id, Country, Date Added, Year_Added
80082862, United States, 22-Apr-16, 2016
80082647, United States, 17-Jan-18, 2018
80082242, United States, 24-Mar-17, 2017
80082014, United States, 1-Mar-18, 2018
80081990, United States, 20-Nov-19, 2019
80081987, United States, 14-Feb-17, 2017
80081955, United States, 1-Apr-17, 2017
80081754, United States, 2-Dec-15, 2015
80081337, United States, 18-Feb-16, 2016
80081170, United States, 10-Mar-17, 2017
80080617, United States, 7-Aug-19, 2019
80080436, United States, 1-Feb-18, 2018
80080109, United States, 21-Nov-18, 2018
80080106, United States, 1-Aug-17, 2017
80079473, United States, 6-Jun-19, 2019
80079470, United States, 18-Nov-15, 2015
80079428, United States, 7-Jan-17, 2017
80079265, United States, 7-Mar-16, 2016
80078197, United States, 19-Aug-16, 2016
80077977, United States, 13-Sep-19, 2019
80077923, United States, 8-Jan-16, 2016
80077417, United States, 2-May-19, 2019
80077402, United States, 22-Nov-16, 2016
80076581, United States, 1-Nov-18, 2018
80076160, United States, 4-Jul-19, 2019
80075595, United States, 14-Dec-18, 2018
80075476, United States, 13-Oct-16, 2016
80074503, United States, 29-Sep-17, 2017
80073486, United States, 23-Jan-16, 2016
80073289, United States, 11-Mar-16, 2016
80073100, United States, 1-Dec-15, 2015
80072207, United States, 21-Oct-18, 2018
80070182, United States, 16-Oct-15, 2015
80068327, United States, 26-May-17, 2017
80068219, United States, 15-Aug-17, 2017
80067617, United States, 10-Mar-19, 2019
80066798, United States, 18-Sep-15, 2015
80066227, United States, 13-Apr-19, 2019
80066080, United States, 28-May-19, 2019
80066079, United States, 21-Oct-16, 2016
80065930, United States, 1-Oct-17, 2017
80065492, United States, 1-Feb-19, 2019
80065386, United States, 27-May-19, 2019
80065220, United States, 4-Feb-16, 2016
80065214, United States, 15-Feb-17, 2017
80065182, United States, 1-Jul-16, 2016
80064521, United States, 1-Apr-16, 2016
80064515, United States, 25-Oct-17, 2017
80064459, United States, 15-Jul-16, 2016
80064273, United States, 15-Apr-16, 2016
80063773, United States, 1-Apr-19, 2019
80063740, United States, 2-Sep-18, 2018
80063705, United States, 6-Oct-17, 2017
80063265, United States, 27-May-16, 2016
80062112, United States, 29-Jul-16, 2016
80062011, United States, 25-Oct-15, 2015
80060297, United States, 8-Sep-17, 2017
80060034, United States, 12-Nov-18, 2018
80059505, United States, 28-Aug-17, 2017
80059446, United States, 15-Dec-17, 2017
80059432, United States, 22-Sep-15, 2015
80059410, United States, 5-Feb-16, 2016
80059342, United States, 15-May-17, 2017
80058979, United States, 2-Mar-16, 2016
80058852, United States, 7-Nov-17, 2017
80058654, United States, 8-Sep-18, 2018
80058424, United States, 13-Nov-15, 2015
80058248, United States, 16-Sep-19, 2019
80058247, United States, 15-Apr-16, 2016
80058026, United States, 6-Sep-18, 2018
80057918, United States, 8-May-19, 2019
80057883, United States, 25-Sep-19, 2019
80057700, United States, 8-Sep-17, 2017
80057691, United States, 26-Aug-16, 2016
80057610, United States, 2-Sep-16, 2016
80057565, United States, 8-Nov-18, 2018
80057281, United States, 4-Jul-19, 2019
80057171, United States, 17-Nov-17, 2017
80053653, United States, 1-Sep-19, 2019
80053475, United States, 26-Jul-18, 2018
80053140, United States, 1-Jul-16, 2016
80051137, United States, 6-Dec-19, 2019
80050008, United States, 1-Jan-19, 2019
80050007, United States, 21-Apr-17, 2017
80050006, United States, 6-Aug-19, 2019
80049979, United States, 15-Jul-18, 2018
80049928, United States, 31-Mar-17, 2017
80049903, United States, 18-Aug-17, 2017
80049873, United States, 16-Jun-17, 2017
80049872, United States, 14-Apr-17, 2017
80049871, United States, 25-Nov-16, 2016
80049870, United States, 7-Jul-17, 2017
80049714, United States, 12-May-17, 2017
80049277, United States, 29-Apr-19, 2019
80049177, United States, 26-Jul-18, 2018
80049065, United States, 13-Nov-15, 2015
80048977, United States, 8-Jul-16, 2016
80048200, United States, 1-Oct-18, 2018
80047200, United States, 18-May-17, 2017
80046779, United States, 2-Oct-15, 2015
80046777, United States, 7-Nov-18, 2018
80046696, United States, 14-Feb-16, 2016
80046348, United States, 5-Feb-16, 2016
80046249, United States, 2-Jun-17, 2017
80046193, United States, 10-Nov-17, 2017
80045925, United States, 2-Nov-19, 2019
80045922, United States, 8-Sep-15, 2015
80045805, United States, 16-Sep-16, 2016
80045783, United States, 27-Oct-15, 2015
80044950, United States, 22-Mar-19, 2019
80044908, United States, 19-May-17, 2017
80044834, United States, 6-Feb-16, 2016
80044804, United States, 14-Aug-15, 2015
80044731, United States, 10-Jul-15, 2015
80044562, United States, 28-Apr-17, 2017
80044545, United States, 16-Oct-15, 2015
80044126, United States, 13-Jul-17, 2017
80044093, United States, 29-Apr-16, 2016
80043049, United States, 16-Oct-15, 2015
80042371, United States, 1-Feb-16, 2016
80042368, United States, 4-Dec-15, 2015
80041339, United States, 1-Aug-18, 2018
80039813, United States, 31-Jul-15, 2015
80039655, United States, 18-Dec-15, 2015
80039644, United States, 30-Jun-16, 2016
80039517, United States, 11-Dec-15, 2015
80039439, United States, 14-Aug-17, 2017
80039394, United States, 16-Feb-18, 2018
80039069, United States, 2-Oct-17, 2017
80039050, United States, 22-Oct-19, 2019
80038442, United States, 22-Oct-15, 2015
80038420, United States, 23-Jun-15, 2015
80038337, United States, 26-Jul-18, 2018
80038335, United States, 22-May-15, 2015
80038296, United States, 6-Mar-15, 2015
80038290, United States, 13-Feb-15, 2015
80038162, United States, 29-May-15, 2015
80038159, United States, 17-Jun-17, 2017
80037691, United States, 16-Jun-19, 2019
80037478, United States, 26-Jul-18, 2018
80036981, United States, 1-Jul-16, 2016
80036412, United States, 15-Dec-17, 2017
80036407, United States, 29-Dec-18, 2018
80035467, United States, 14-Apr-17, 2017
80033772, United States, 15-Sep-15, 2015
80032636, United States, 1-Jan-20, 2020
80032178, United States, 6-Mar-19, 2019
80031800, United States, 18-Mar-16, 2016
80031377, United States, 21-Jun-17, 2017
80031038, United States, 1-Oct-17, 2017
80030186, United States, 30-Sep-18, 2018
80029368, United States, 17-Apr-15, 2015
80029145, United States, 14-Jun-19, 2019
80029103, United States, 15-Mar-19, 2019
80028529, United States, 17-May-15, 2015
80028359, United States, 10-May-15, 2015
80028208, United States, 17-Jul-15, 2015
80027564, United States, 5-Nov-19, 2019
80027271, United States, 17-Apr-16, 2016
80027159, United States, 9-Aug-19, 2019
80027158, United States, 8-Aug-19, 2019
80027042, United States, 22-May-19, 2019
80026506, United States, 9-Mar-18, 2018
80026431, United States, 16-Dec-18, 2018
80026224, United States, 16-Jun-17, 2017
80026032, United States, 5-Apr-16, 2016
80025744, United States, 23-Dec-16, 2016
80025601, United States, 7-Apr-17, 2017
80025384, United States, 30-May-18, 2018
80024232, United States, 30-Jun-19, 2019
80024132, United States, 31-Dec-15, 2015
80024113, United States, 7-Sep-16, 2016
80024103, United States, 30-May-17, 2017
80024057, United States, 30-Mar-19, 2019
80023921, United States, 18-Dec-14, 2014
80023876, United States, 18-Dec-14, 2014
80023667, United States, 24-Feb-16, 2016
80022456, United States, 19-Feb-16, 2016
80021955, United States, 26-Mar-18, 2018
80021840, United States, 16-Aug-19, 2019
80020542, United States, 30-Sep-19, 2019
80020540, United States, 22-May-15, 2015
80020132, United States, 24-Mar-18, 2018
80020131, United States, 1-Jan-18, 2018
80020036, United States, 1-Jan-18, 2018
80019931, United States, 29-Sep-15, 2015
80019930, United States, 30-Jan-18, 2018
80019503, United States, 19-Dec-14, 2014
80018988, United States, 26-Jan-18, 2018
80018987, United States, 1-Dec-17, 2017
80018869, United States, 23-Apr-17, 2017
80018328, United States, 6-Jun-19, 2019
80018294, United States, 19-Oct-18, 2018
80017537, United States, 15-Jan-20, 2020
80017535, United States, 12-Mar-18, 2018
80017286, United States, 23-Oct-17, 2017
80017171, United States, 17-Mar-19, 2019
80016471, United States, 17-Nov-17, 2017
80015799, United States, 2-Apr-17, 2017
80015794, United States, 16-Apr-17, 2017
80015210, United States, 29-Jun-15, 2015
80014857, United States, 24-Jul-18, 2018
80013772, United States, 16-Dec-18, 2018
80013283, United States, 22-Feb-17, 2017
80013282, United States, 27-Feb-15, 2015
80013267, United States, 16-Nov-19, 2019
80012550, United States, 15-Sep-19, 2019
80011852, United States, 22-May-15, 2015
80011848, United States, 6-Mar-15, 2015
80011846, United States, 1-Apr-16, 2016
80011622, United States, 1-Dec-19, 2019
80011539, United States, 23-Sep-16, 2016
80011206, United States, 3-Oct-17, 2017
80010778, United States, 3-Jun-19, 2019
80010717, United States, 21-Oct-14, 2014
80010655, United States, 26-May-17, 2017
80008434, United States, 27-Jan-19, 2019
80008257, United States, 1-Jan-16, 2016
80007945, United States, 22-Feb-19, 2019
80005501, United States, 12-Oct-14, 2014
80005444, United States, 26-Sep-14, 2014
80004534, United States, 14-Nov-14, 2014
80004478, United States, 5-Dec-14, 2014
80004462, United States, 1-Jul-17, 2017
80004286, United States, 7-Jul-15, 2015
80003481, United States, 10-Oct-14, 2014
80003153, United States, 22-Feb-17, 2017
80003152, United States, 22-Feb-17, 2017
80003151, United States, 22-Feb-17, 2017
80003150, United States, 22-Apr-17, 2017
80003149, United States, 1-Mar-17, 2017
80002667, United States, 5-Jan-18, 2018
80002621, United States, 6-Aug-19, 2019
80002612, United States, 7-Sep-18, 2018
80002566, United States, 18-Aug-17, 2017
80002537, United States, 22-Jun-18, 2018
80002311, United States, 14-Jun-19, 2019
80001101, United States, 1-Mar-19, 2019
80000770, United States, 19-Oct-18, 2018
80000063, United States, 0-Jan-00, 1900
793907, United States, 1-Jan-20, 2020
786137, United States, 1-Jan-20, 2020
709163, United States, 1-Nov-19, 2019
70309693, United States, 9-Mar-17, 2017
70308794, United States, 15-Dec-19, 2019
70308063, United States, 26-Jun-15, 2015
70308046, United States, 1-Jan-20, 2020
70307848, United States, 16-Mar-17, 2017
70307661, United States, 16-Sep-18, 2018
70307570, United States, 18-Feb-16, 2016
70306701, United States, 1-Jul-17, 2017
70306646, United States, 14-Jul-15, 2015
70305955, United States, 25-Feb-19, 2019
70305883, United States, 1-Jul-16, 2016
70304988, United States, 8-Sep-17, 2017
70304979, United States, 0-Jan-00, 1900
70304914, United States, 25-Aug-18, 2018
70304298, United States, 4-Jun-19, 2019
70304246, United States, 1-Dec-19, 2019
70304245, United States, 5-Dec-16, 2016
70303706, United States, 4-Jul-18, 2018
70302844, United States, 15-Jun-14, 2014
70302184, United States, 15-Apr-14, 2014
70302182, United States, 14-Dec-17, 2017
70302007, United States, 1-Dec-17, 2017
70301472, United States, 1-Jan-18, 2018
70301469, United States, 11-Aug-16, 2016
70301279, United States, 3-Feb-17, 2017
70301275, United States, 19-Jul-18, 2018
70301023, United States, 13-Jul-17, 2017
70300800, United States, 25-Oct-19, 2019
70300666, United States, 13-Jul-18, 2018
70299904, United States, 11-Jul-14, 2014
70299867, United States, 16-Aug-18, 2018
70299863, United States, 30-May-19, 2019
70299859, United States, 19-Jul-18, 2018
70299748, United States, 1-Jan-19, 2019
70299286, United States, 24-Oct-14, 2014
70299270, United States, 21-Jul-18, 2018
70298946, United States, 14-Jan-17, 2017
70298251, United States, 1-Apr-18, 2018
70298116, United States, 25-Jul-16, 2016
70297962, United States, 1-Oct-19, 2019
70296765, United States, 31-Mar-17, 2017
70296733, United States, 24-Jan-14, 2014
70296574, United States, 22-Apr-17, 2017
70296443, United States, 10-Aug-17, 2017
70295560, United States, 1-Jul-18, 2018
70295415, United States, 6-Jan-17, 2017
70295176, United States, 22-Oct-19, 2019
70295085, United States, 16-Feb-14, 2014
70294800, United States, 1-Jul-17, 2017
70294793, United States, 6-Jun-19, 2019
70294113, United States, 1-Jan-16, 2016
70293788, United States, 30-Jun-19, 2019
70293622, United States, 8-Oct-18, 2018
70293417, United States, 14-Oct-13, 2013
70293130, United States, 25-Aug-18, 2018
70292939, United States, 22-Feb-19, 2019
70291114, United States, 13-Jan-19, 2019
70291096, United States, 1-Oct-17, 2017
70291094, United States, 1-Mar-18, 2018
70290909, United States, 15-Sep-16, 2016
70290568, United States, 1-Nov-13, 2013
70290567, United States, 12-Dec-13, 2013
70287957, United States, 1-Oct-19, 2019
70287604, United States, 2-Aug-19, 2019
70286564, United States, 0-Jan-00, 1900
70286355, United States, 1-Oct-17, 2017
70286029, United States, 1-Jan-18, 2018
70286028, United States, 1-Jan-18, 2018
70285683, United States, 15-Jan-17, 2017
70285581, United States, 10-Dec-19, 2019
70283264, United States, 14-Aug-19, 2019
70283263, United States, 16-Apr-15, 2015
70283261, United States, 9-Aug-18, 2018
70283260, United States, 5-Sep-17, 2017
70281600, United States, 22-Feb-17, 2017
70281526, United States, 5-Oct-17, 2017
70281323, United States, 7-Jun-18, 2018
70281312, United States, 19-Sep-19, 2019
70280748, United States, 14-Oct-13, 2013
70279852, United States, 1-Sep-19, 2019
70279656, United States, 1-Nov-17, 2017
70279188, United States, 3-Nov-15, 2015
70278933, United States, 29-Jul-18, 2018
70278877, United States, 1-Sep-13, 2013
70275751, United States, 16-Jan-18, 2018
70273401, United States, 1-Nov-18, 2018
70272893, United States, 18-Jul-19, 2019
70272479, United States, 20-Feb-18, 2018
70271773, United States, 5-Feb-16, 2016
70271599, United States, 1-Oct-19, 2019
70270773, United States, 13-Jul-18, 2018
70270388, United States, 5-Jun-19, 2019
70270362, United States, 8-Mar-19, 2019
70269479, United States, 17-Nov-17, 2017
70269429, United States, 28-Dec-16, 2016
70267838, United States, 22-Sep-18, 2018
70267834, United States, 29-Aug-18, 2018
70267830, United States, 14-Jun-18, 2018
70267802, United States, 12-Dec-16, 2016
70267728, United States, 12-Sep-19, 2019
70267490, United States, 2-Aug-18, 2018
70267439, United States, 15-Jul-18, 2018
70266684, United States, 31-Oct-15, 2015
70266169, United States, 31-Dec-18, 2018
70266023, United States, 22-Apr-15, 2015
70265211, United States, 1-Jul-19, 2019
70262783, United States, 15-Jul-18, 2018
70261273, United States, 3-Jul-18, 2018
70261178, United States, 13-Jun-16, 2016
70260729, United States, 4-Mar-17, 2017
70260512, United States, 1-Jan-20, 2020
70259801, United States, 2-May-19, 2019
70259784, United States, 1-Apr-13, 2013
70259568, United States, 1-Jan-16, 2016
70256512, United States, 1-Jan-19, 2019
70253398, United States, 29-Dec-13, 2013
70253397, United States, 1-Dec-12, 2012
70253171, United States, 15-Mar-19, 2019
70251894, United States, 8-Jan-18, 2018
70251816, United States, 23-Mar-19, 2019
70251519, United States, 15-Sep-19, 2019
70251218, United States, 1-Feb-18, 2018
70250369, United States, 1-Mar-18, 2018
70250364, United States, 3-Jul-18, 2018
70246439, United States, 1-Oct-17, 2017
70245034, United States, 30-Jun-18, 2018
70244163, United States, 14-Jan-20, 2020
70243445, United States, 8-Nov-19, 2019
70243132, United States, 0-Jan-00, 1900
70242900, United States, 1-Jan-16, 2016
70242899, United States, 1-Jan-16, 2016
70242898, United States, 1-Jan-16, 2016
70242897, United States, 1-Jan-16, 2016
70242630, United States, 17-Aug-12, 2012
70242629, United States, 20-Jul-12, 2012
70242311, United States, 26-Jul-19, 2019
